prize_id,prize_alias,prize_name,prize_institution,prize_year,prize_genre,person_id,person_role,last_name,first_name,name,gender,sexuality,uk_residence,ethnicity_macro,ethnicity,highest_degree,degree_institution,degree_field_category,degree_field,viaf,book_id,book_title
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,559,shortlisted,Petrucci,Mario,"Petrucci, Mario",man,unknown,True,Non-UK White,British Italian,Doctorate,University College London,Maths and Sciences,Optoelectronics,46489039,717,Tales from the Bridge
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,647,shortlisted,Pinker,Steven,"Pinker, Steven",man,unknown,False,Jewish,Jewish Canadian Polish Romanian,Doctorate,Harvard University,Medicine and Social Work,Psychology,108149508,811,The Better Angels of our Nature
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2012,Fiction,11,winner,Powell,Padgett,"Powell, Padgett",man,unknown,False,Non-UK White,White American,Masters,University of Houston,Language and Literature,English Literature,94689582,263,You and I
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,648,shortlisted,Preston,Paul,"Preston, Paul",man,unknown,True,White British,English,Doctorate,University of Oxford,History and Cultural Studies,European History,12330221,813,The Spanish Holocaust
13,James Tait Black Prize for Drama,James Tait Black Prize for Drama,The University of Edinburgh,2012,Drama,520,winner,Price,Tim,"Price, Tim",man,unknown,True,White British,Welsh,unknown,unknown,unknown,unknown,282614666,667,The Radicalisation of Bradley Manning
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,649,shortlisted,Prideaux,Sue,"Prideaux, Sue",woman,unknown,True,White British,Anglo Norwegian,unknown,unknown,unknown,unknown,29820429,814,Strindberg
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,560,shortlisted,Riley,Denise,"Riley, Denise",woman,unknown,True,White British,English,Bachelors,University of Cambridge,Philosophy and Theology,Philosophy,50910711,718,A Part Song
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2012,Sff,498,winner,Roberts,Adam,"Roberts, Adam",man,unknown,True,White British,British,Doctorate,University of Cambridge,Language and Literature,English Literature,107551730,638,Jack Glass
3,Costa First Novel Award,Costa First Novel Award,Costa,2012,Fiction,78,winner,Segal,Francesca,"Segal, Francesca",woman,unknown,True,Jewish,Jewish British,unknown,unknown,unknown,unknown,43148995995059752211,288,The Innocents
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,Fiction,223,shortlisted,Self,Will,"Self, Will",man,unknown,True,White British,English,Bachelors,University of Oxford,unknown,unknown,41934124,291,Umbrella
5,Costa Biography Award,Costa Biography Award,Costa,2012,Biography,80,winner,Talbot,Bryan,"Talbot, Bryan",man,unknown,True,White British,British,Diploma,Lancaster University,Language and Literature,Critical Discourse Analysis,84242876,321,Dotter of Her Father's Eyes
5,Costa Biography Award,Costa Biography Award,Costa,2012,Biography,79,winner,Talbot,Mary,"Talbot, Mary",woman,unknown,True,White British,British,Doctorate,Harris College,Arts,Graphic Design,76485155,321,Dotter of Her Father's Eyes
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,561,winner,Tempest,Kae,"Tempest, Kae",non-binary,queer,True,White British,English,unknown,unknown,unknown,unknown,289473501,719,Brand New Ancients
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,Fiction,225,shortlisted,Thayil,Jeet,"Thayil, Jeet",man,unknown,False,Asian,Indian,Masters,Sarah Lawrence College,Writing,Creative Writing,33586231,324,Narcopolis
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,Crime,448,shortlisted,Womersley,Chris,"Womersley, Chris",man,unknown,False,Non-UK White,White Australian,unknown,Royal Melbourne Institute of Technology,Writing,Creative Writing,155196740,573,Bereft
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,562,shortlisted,Yoseloff,Tamar,"Yoseloff, Tamar",woman,unknown,False,Non-UK White,White American British,Doctorate,Aberystwyth University,Writing,Creative Writing,40457383,720,Formerly - Formerly
4,Costa Novel Award,Costa Novel Award,Costa,2013,Fiction,65,winner,Atkinson,Kate,"Atkinson, Kate",woman,unknown,True,White British,English,Masters,Dundee University,Language and Literature,English Literature,120584857,10,Life After Life
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,65,shortlisted,Atkinson,Kate,"Atkinson, Kate",woman,unknown,True,White British,English,Masters,Dundee University,Language and Literature,English Literature,120584857,10,Life After Life
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,434,shortlisted,Bauer,Belinda,"Bauer, Belinda",woman,unknown,True,White British,British,unknown,unknown,unknown,unknown,29735372,570,Rubbernecker
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,446,shortlisted,Beukes,Lauren,"Beukes, Lauren",woman,unknown,False,Non-UK White,White South African,unknown,unknown,unknown,unknown,46505970,571,The Shining Girls
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,Fiction,172,shortlisted,Bulawayo,NoViolet,"Bulawayo, NoViolet",woman,unknown,True,African,Zimbabwean,Masters,Cornell University,Writing,Creative Writing,288398445,41,We Need New Names
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,Fiction,219,winner,Catton,Eleanor,"Catton, Eleanor",woman,unknown,False,Non-UK White,White New Zealander,Masters,Victoria University of Wellington,Writing,Creative Writing,100695642,52,The Luminaries
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,Fiction,9,shortlisted,Crace,Jim,"Crace, Jim",man,unknown,True,White British,English,Bachelors,University of London,Language and Literature,English Literature,66497143,61,Harvest
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,640,shortlisted,Crane,David,"Crane, David",man,unknown,True,White British,Scottish,unknown,unknown,unknown,unknown,7594209,804,Empires of the Dead
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,563,shortlisted,Ely,Steve,"Ely, Steve",man,unknown,True,White British,English,Doctorate,unknown,unknown,unknown,305448987,721,Oswald's Book of Hours
2,Costa Book of the Year,Costa Book of the Year,Costa,2013,No/Any/Multi Genre,73,winner,Filer,Nathan,"Filer, Nathan",man,unknown,True,White British,English,Doctorate,Bath Spa University,Writing,Creative Writing,305021242,95,The Shock of the Fall
3,Costa First Novel Award,Costa First Novel Award,Costa,2013,Fiction,73,winner,Filer,Nathan,"Filer, Nathan",man,unknown,True,White British,English,Doctorate,Bath Spa University,Writing,Creative Writing,305021242,95,The Shock of the Fall
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,641,shortlisted,Goulson,Dave,"Goulson, Dave",man,unknown,True,White British,English,Doctorate,Oxford Brookes University,Maths and Sciences,Butterfly Ecology,39606309,805,A Sting in the Tale
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,423,winner,Herron,Mick,"Herron, Mick",man,unknown,True,White British,British,Bachelors,University of Oxford,Language and Literature,English,24546389,569,Dead Lions
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,642,shortlisted,Higgins,Charlotte,"Higgins, Charlotte",woman,unknown,True,White British,British,Bachelors,University of Oxford,Language and Literature,Classics,81489808,806,Under Another Sky
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,333,winner,Homes,AM,"Homes, AM",woman,queer,False,Non-UK White,White American,Masters,University of Iowa,Writing,Creative Writing,28604426,412,May We Be Forgiven
5,Costa Biography Award,Costa Biography Award,Costa,2013,Biography,74,winner,Hughes-Hallett,Lucy,"Hughes-Hallett, Lucy",woman,unknown,True,White British,British,Bachelors,University of London,Language and Literature,English Literature,44163756,148,"The Pike: Gabriele d'Annunzio, Poet, Seducer and Preacher of War"
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,74,winner,Hughes-Hallett,Lucy,"Hughes-Hallett, Lucy",woman,unknown,True,White British,British,Bachelors,University of London,Language and Literature,English Literature,44163756,148,"The Pike: Gabriele d'Annunzio, Poet, Seducer and Preacher of War"
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,300,shortlisted,Kingsolver,Barbara,"Kingsolver, Barbara",woman,unknown,False,Non-UK White,White American,Masters,University of Arizona,Maths and Sciences,Ecology and Evolutionary Biology,79097759,413,Flight Behaviour
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,Fiction,220,shortlisted,Lahiri,Jhumpa,"Lahiri, Jhumpa",woman,unknown,False,Asian,Indian American,Doctorate,Boston University,Language and Literature,Renaissance Studies,100885199,171,The Lowland
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2013,Sff,497,winner,Leckie,Ann,"Leckie, Ann",woman,unknown,False,Non-UK White,White American,unknown,unknown,unknown,unknown,73520345,636,Ancillary Justice
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,Fiction,77,shortlisted,Mantel,Hilary,"Mantel, Hilary",woman,unknown,True,White British,English,Bachelors,University of Sheffield,Law,Law,44415775,194,Bring Up The Bodies
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,Crime,447,shortlisted,Masterman,Becky,"Masterman, Becky",woman,unknown,False,Non-UK White,White American,Masters,Florida Atlantic University,Writing,Creative Writing,272092657,572,Rage Against the Dying
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,564,shortlisted,McCabe,Chris,"McCabe, Chris",man,unknown,True,White British,English,unknown,unknown,unknown,unknown,5359147270560735700004,722,Pharmapoetica
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,Non-Fiction,643,shortlisted,Moore,Charles,"Moore, Charles",man,unknown,True,White British,English,unknown,University of Cambridge,unknown,unknown,8862490,807,Margaret Thatcher
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2013,Poetry,530,winner,Morrissey,Sinéad,"Morrissey, Sinéad",woman,unknown,True,White British,Northern Irish,Doctorate,"Trinity College, Dublin",Language and Literature,English Literature,84238223,677,Parallax
13,James Tait Black Prize for Drama,James Tait Black Prize for Drama,The University of Edinburgh,2013,Drama,519,winner,Mullarkey,Rory,"Mullarkey, Rory",man,unknown,True,White British,Irish Canadian British,Bachelors,University of Cambridge,Language and Literature,Modern and Medieval Languages,171498595,666,Cannibals
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,Fiction,221,shortlisted,Ozeki,Ruth,"Ozeki, Ruth",woman,unknown,False,Asian,Japanese American,Bachelors,Smith College,Language and Literature,English Literature and Asian Studies,79458623,254,A Tale for the Time Being
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2013,Sff,493,winner,Powell,Gareth L,"Powell, Gareth L",man,unknown,True,White British,British,unknown,unknown,unknown,unknown,93267843,637,Ack-Ack Macaque
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2013,Children'S,76,winner,Riddell,Chris,"Riddell, Chris",man,unknown,True,White British,White South African British,Bachelors,Brighton Polytechnic,Arts,Illustration,9971208,271,Goth Girl and the Ghost of a Mouse
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,Poetry,565,winner,Sawkins,Maggie,"Sawkins, Maggie",woman,unknown,True,White British,English,Masters,unknown,Writing,Creative Writing,224791427,723,Zones of Avoidance
